soldDate,itemId,itemName,itemAvailableLevel,itemRarity,itemTypeId,itemType,itemTypeDetailId,itemTypeDetail,refine,reinforce,count,price,unitPrice
2023-04-06 20:56:05,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:54:21,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:50:03,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:48:55,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:40:30,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:36:02,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:22:50,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2500000,2500000
2023-04-06 20:12:30,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598878,2598878
2023-04-06 20:00:00,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2300000,2300000
2023-04-06 19:57:03,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598879,2598879
2023-04-06 19:55:44,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2589883,2589883
2023-04-06 19:28:10,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 19:28:01,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598870,2598870
2023-04-06 19:24:58,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598870,2598870
2023-04-06 19:10:53,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2590000,2590000
2023-04-06 19:00:15,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2590000,2590000
2023-04-06 18:59:20,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2590000,2590000
2023-04-06 18:55:40,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 18:54:40,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 18:49:21,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 18:45:12,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 18:34:33,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598800,2598800
2023-04-06 18:31:09,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598800,2598800
2023-04-06 18:19:43,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598800,2598800
2023-04-06 18:05:11,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598800,2598800
2023-04-06 17:57:57,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 17:15:11,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 17:07:02,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 17:01:24,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 16:59:45,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 16:43:19,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 16:43:05,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2550000,2550000
2023-04-06 16:38:11,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 16:28:00,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 16:27:31,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
2023-04-06 16:27:13,f25e03205134baa099eea485fb44343c,라이너스의 거푸집,1,레어,8bcda5578720a4dc56b1736ccbe06c0f,스태커블,8ed8b6c0d70f2661f86bab11630d69f9,재료,0,0,1,2598880,2598880
